,store_id,date,demand,sell_price,ID
4652,CA_2,2012-07-01,10.0,6.58,FOODS_1_096
4653,CA_2,2012-07-08,4.0,6.58,FOODS_1_096
4654,CA_2,2012-07-15,5.0,6.58,FOODS_1_096
4655,CA_2,2012-07-22,4.0,6.58,FOODS_1_096
4656,CA_2,2012-07-29,6.0,6.58,FOODS_1_096
4657,CA_2,2012-08-05,3.0,6.3114285,FOODS_1_096
4658,CA_2,2012-08-12,5.0,5.64,FOODS_1_096
4659,CA_2,2012-08-19,14.0,5.64,FOODS_1_096
4660,CA_2,2012-08-26,9.0,5.64,FOODS_1_096
4661,CA_2,2012-09-02,6.0,5.64,FOODS_1_096
4662,CA_2,2012-09-09,5.0,5.64,FOODS_1_096
4663,CA_2,2012-09-16,9.0,5.64,FOODS_1_096
4664,CA_2,2012-09-23,2.0,5.64,FOODS_1_096
4665,CA_2,2012-09-30,5.0,5.64,FOODS_1_096
4666,CA_2,2012-10-07,9.0,5.64,FOODS_1_096
4667,CA_2,2012-10-14,8.0,5.64,FOODS_1_096
4668,CA_2,2012-10-21,6.0,5.64,FOODS_1_096
4669,CA_2,2012-10-28,9.0,5.64,FOODS_1_096
4670,CA_2,2012-11-04,5.0,5.64,FOODS_1_096
4671,CA_2,2012-11-11,5.0,5.64,FOODS_1_096
4672,CA_2,2012-11-18,0.0,5.64,FOODS_1_096
4673,CA_2,2012-11-25,8.0,5.64,FOODS_1_096
4674,CA_2,2012-12-02,6.0,5.64,FOODS_1_096
4675,CA_2,2012-12-09,4.0,5.64,FOODS_1_096
4676,CA_2,2012-12-16,5.0,5.64,FOODS_1_096
4677,CA_2,2012-12-23,14.0,5.64,FOODS_1_096
4678,CA_2,2012-12-30,6.0,5.64,FOODS_1_096
4679,CA_2,2013-01-06,6.0,5.64,FOODS_1_096
4680,CA_2,2013-01-13,4.0,5.64,FOODS_1_096
4681,CA_2,2013-01-20,4.0,5.64,FOODS_1_096
4682,CA_2,2013-01-27,7.0,5.64,FOODS_1_096
4683,CA_2,2013-02-03,5.0,5.64,FOODS_1_096
4684,CA_2,2013-02-10,9.0,5.64,FOODS_1_096
4685,CA_2,2013-02-17,10.0,5.64,FOODS_1_096
4686,CA_2,2013-02-24,9.0,5.64,FOODS_1_096
4687,CA_2,2013-03-03,3.0,5.64,FOODS_1_096
4688,CA_2,2013-03-10,4.0,5.64,FOODS_1_096
4689,CA_2,2013-03-17,7.0,5.64,FOODS_1_096
4690,CA_2,2013-03-24,12.0,5.64,FOODS_1_096
4691,CA_2,2013-03-31,8.0,5.64,FOODS_1_096
4692,CA_2,2013-04-07,5.0,5.64,FOODS_1_096
4693,CA_2,2013-04-14,4.0,5.64,FOODS_1_096
4694,CA_2,2013-04-21,10.0,5.64,FOODS_1_096
4695,CA_2,2013-04-28,7.0,5.64,FOODS_1_096
4696,CA_2,2013-05-05,1.0,5.64,FOODS_1_096
4697,CA_2,2013-05-12,6.0,5.64,FOODS_1_096
4698,CA_2,2013-05-19,3.0,5.64,FOODS_1_096
4699,CA_2,2013-05-26,6.0,5.64,FOODS_1_096
4700,CA_2,2013-06-02,10.0,5.64,FOODS_1_096
4701,CA_2,2013-06-09,4.0,5.64,FOODS_1_096
4702,CA_2,2013-06-16,7.0,5.64,FOODS_1_096
4703,CA_2,2013-06-23,4.0,5.64,FOODS_1_096
4704,CA_2,2013-06-30,3.0,5.64,FOODS_1_096
4705,CA_2,2013-07-07,7.0,5.805714,FOODS_1_096
4706,CA_2,2013-07-14,0.0,6.22,FOODS_1_096
4707,CA_2,2013-07-21,0.0,6.22,FOODS_1_096
4708,CA_2,2013-07-28,7.0,6.22,FOODS_1_096
4709,CA_2,2013-08-04,5.0,6.22,FOODS_1_096
4710,CA_2,2013-08-11,7.0,6.22,FOODS_1_096
4711,CA_2,2013-08-18,4.0,6.22,FOODS_1_096
4712,CA_2,2013-08-25,7.0,6.22,FOODS_1_096
4713,CA_2,2013-09-01,7.0,6.22,FOODS_1_096
4714,CA_2,2013-09-08,6.0,6.365714,FOODS_1_096
4715,CA_2,2013-09-15,12.0,6.5842857,FOODS_1_096
4716,CA_2,2013-09-22,5.0,6.22,FOODS_1_096
4717,CA_2,2013-09-29,1.0,6.22,FOODS_1_096
4718,CA_2,2013-10-06,18.0,6.22,FOODS_1_096
4719,CA_2,2013-10-13,19.0,6.22,FOODS_1_096
4720,CA_2,2013-10-20,7.0,6.22,FOODS_1_096
4721,CA_2,2013-10-27,3.0,6.22,FOODS_1_096
4722,CA_2,2013-11-03,3.0,6.22,FOODS_1_096
4723,CA_2,2013-11-10,5.0,6.048571,FOODS_1_096
4724,CA_2,2013-11-17,3.0,5.62,FOODS_1_096
4725,CA_2,2013-11-24,2.0,5.62,FOODS_1_096
4726,CA_2,2013-12-01,5.0,5.62,FOODS_1_096
4727,CA_2,2013-12-08,2.0,5.64,FOODS_1_096
4728,CA_2,2013-12-15,6.0,5.69,FOODS_1_096
4729,CA_2,2013-12-22,5.0,5.69,FOODS_1_096
4730,CA_2,2013-12-29,5.0,5.69,FOODS_1_096
4731,CA_2,2014-01-05,2.0,5.69,FOODS_1_096
4732,CA_2,2014-01-12,5.0,5.69,FOODS_1_096
4733,CA_2,2014-01-19,5.0,5.69,FOODS_1_096
4734,CA_2,2014-01-26,8.0,5.69,FOODS_1_096
4735,CA_2,2014-02-02,9.0,5.69,FOODS_1_096
4736,CA_2,2014-02-09,8.0,5.69,FOODS_1_096
4737,CA_2,2014-02-16,4.0,5.69,FOODS_1_096
4738,CA_2,2014-02-23,7.0,5.69,FOODS_1_096
4739,CA_2,2014-03-02,6.0,5.69,FOODS_1_096
4740,CA_2,2014-03-09,4.0,5.69,FOODS_1_096
4741,CA_2,2014-03-16,5.0,5.69,FOODS_1_096
4742,CA_2,2014-03-23,5.0,5.69,FOODS_1_096
4743,CA_2,2014-03-30,5.0,5.69,FOODS_1_096
4744,CA_2,2014-04-06,6.0,5.69,FOODS_1_096
4745,CA_2,2014-04-13,8.0,5.69,FOODS_1_096
4746,CA_2,2014-04-20,9.0,5.69,FOODS_1_096
4747,CA_2,2014-04-27,7.0,5.69,FOODS_1_096
4748,CA_2,2014-05-04,8.0,5.69,FOODS_1_096
4749,CA_2,2014-05-11,5.0,5.69,FOODS_1_096
4750,CA_2,2014-05-18,7.0,5.69,FOODS_1_096
4751,CA_2,2014-05-25,6.0,5.6185713,FOODS_1_096
4752,CA_2,2014-06-01,9.0,5.531429,FOODS_1_096
4753,CA_2,2014-06-08,6.0,5.76,FOODS_1_096
4754,CA_2,2014-06-15,5.0,5.76,FOODS_1_096
4755,CA_2,2014-06-22,9.0,5.76,FOODS_1_096
4756,CA_2,2014-06-29,5.0,5.76,FOODS_1_096
4757,CA_2,2014-07-06,5.0,5.76,FOODS_1_096
4758,CA_2,2014-07-13,3.0,5.76,FOODS_1_096
4759,CA_2,2014-07-20,3.0,5.76,FOODS_1_096
4760,CA_2,2014-07-27,4.0,5.76,FOODS_1_096
4761,CA_2,2014-08-03,4.0,5.76,FOODS_1_096
4762,CA_2,2014-08-10,7.0,5.76,FOODS_1_096
4763,CA_2,2014-08-17,4.0,5.76,FOODS_1_096
4764,CA_2,2014-08-24,11.0,5.76,FOODS_1_096
4765,CA_2,2014-08-31,11.0,5.76,FOODS_1_096
4766,CA_2,2014-09-07,4.0,5.6857142,FOODS_1_096
4767,CA_2,2014-09-14,8.0,5.5,FOODS_1_096
4768,CA_2,2014-09-21,8.0,5.5,FOODS_1_096
4769,CA_2,2014-09-28,5.0,5.5,FOODS_1_096
4770,CA_2,2014-10-05,5.0,5.5,FOODS_1_096
4771,CA_2,2014-10-12,5.0,5.5,FOODS_1_096
4772,CA_2,2014-10-19,6.0,5.5,FOODS_1_096
4773,CA_2,2014-10-26,9.0,5.5,FOODS_1_096
4774,CA_2,2014-11-02,6.0,5.5,FOODS_1_096
4775,CA_2,2014-11-09,14.0,5.5,FOODS_1_096
4776,CA_2,2014-11-16,6.0,5.5,FOODS_1_096
4777,CA_2,2014-11-23,3.0,5.5,FOODS_1_096
4778,CA_2,2014-11-30,5.0,5.5971427,FOODS_1_096
4779,CA_2,2014-12-07,8.0,5.84,FOODS_1_096
4780,CA_2,2014-12-14,12.0,5.84,FOODS_1_096
4781,CA_2,2014-12-21,7.0,5.84,FOODS_1_096
4782,CA_2,2014-12-28,3.0,5.765714,FOODS_1_096
4783,CA_2,2015-01-04,9.0,5.58,FOODS_1_096
4784,CA_2,2015-01-11,13.0,5.58,FOODS_1_096
4785,CA_2,2015-01-18,7.0,5.58,FOODS_1_096
4786,CA_2,2015-01-25,7.0,5.58,FOODS_1_096
4787,CA_2,2015-02-01,7.0,5.58,FOODS_1_096
4788,CA_2,2015-02-08,7.0,5.58,FOODS_1_096
4789,CA_2,2015-02-15,6.0,5.58,FOODS_1_096
4790,CA_2,2015-02-22,3.0,5.58,FOODS_1_096
4791,CA_2,2015-03-01,2.0,5.58,FOODS_1_096
4792,CA_2,2015-03-08,3.0,5.58,FOODS_1_096
4793,CA_2,2015-03-15,8.0,5.58,FOODS_1_096
4794,CA_2,2015-03-22,5.0,5.58,FOODS_1_096
4795,CA_2,2015-03-29,4.0,5.58,FOODS_1_096
4796,CA_3,2011-01-30,5.0,6.22,FOODS_1_096
4797,CA_3,2011-02-06,15.0,6.22,FOODS_1_096
4798,CA_3,2011-02-13,15.0,6.22,FOODS_1_096
4799,CA_3,2011-02-20,18.0,6.22,FOODS_1_096
4800,CA_3,2011-02-27,14.0,6.22,FOODS_1_096
4801,CA_3,2011-03-06,8.0,6.22,FOODS_1_096
4802,CA_3,2011-03-13,11.0,6.22,FOODS_1_096
4803,CA_3,2011-03-20,12.0,6.22,FOODS_1_096
4804,CA_3,2011-03-27,14.0,6.22,FOODS_1_096
4805,CA_3,2011-04-03,11.0,6.22,FOODS_1_096
4806,CA_3,2011-04-10,11.0,6.22,FOODS_1_096
4807,CA_3,2011-04-17,17.0,6.22,FOODS_1_096
4808,CA_3,2011-04-24,15.0,6.22,FOODS_1_096
4809,CA_3,2011-05-01,8.0,6.22,FOODS_1_096
4810,CA_3,2011-05-08,13.0,6.22,FOODS_1_096
4811,CA_3,2011-05-15,10.0,6.22,FOODS_1_096
4812,CA_3,2011-05-22,13.0,6.22,FOODS_1_096
4813,CA_3,2011-05-29,9.0,6.22,FOODS_1_096
4814,CA_3,2011-06-05,4.0,6.22,FOODS_1_096
4815,CA_3,2011-06-12,13.0,6.22,FOODS_1_096
4816,CA_3,2011-06-19,16.0,6.22,FOODS_1_096
4817,CA_3,2011-06-26,11.0,6.22,FOODS_1_096
4818,CA_3,2011-07-03,12.0,6.22,FOODS_1_096
4819,CA_3,2011-07-10,3.0,6.2742853,FOODS_1_096
4820,CA_3,2011-07-17,16.0,6.41,FOODS_1_096
4821,CA_3,2011-07-24,10.0,6.41,FOODS_1_096
4822,CA_3,2011-07-31,6.0,6.41,FOODS_1_096
4823,CA_3,2011-08-07,11.0,6.41,FOODS_1_096
4824,CA_3,2011-08-14,16.0,6.41,FOODS_1_096
4825,CA_3,2011-08-21,10.0,6.41,FOODS_1_096
4826,CA_3,2011-08-28,13.0,6.41,FOODS_1_096
4827,CA_3,2011-09-04,25.0,6.41,FOODS_1_096
4828,CA_3,2011-09-11,16.0,6.41,FOODS_1_096
4829,CA_3,2011-09-18,17.0,6.41,FOODS_1_096
4830,CA_3,2011-09-25,15.0,6.41,FOODS_1_096
4831,CA_3,2011-10-02,13.0,6.41,FOODS_1_096
4832,CA_3,2011-10-09,9.0,6.41,FOODS_1_096
4833,CA_3,2011-10-16,6.0,6.41,FOODS_1_096
4834,CA_3,2011-10-23,14.0,6.41,FOODS_1_096
4835,CA_3,2011-10-30,11.0,6.41,FOODS_1_096
4836,CA_3,2011-11-06,7.0,6.41,FOODS_1_096
4837,CA_3,2011-11-13,12.0,6.41,FOODS_1_096
4838,CA_3,2011-11-20,1.0,6.41,FOODS_1_096
4839,CA_3,2011-11-27,14.0,6.41,FOODS_1_096
4840,CA_3,2011-12-04,7.0,6.41,FOODS_1_096
4841,CA_3,2011-12-11,9.0,6.41,FOODS_1_096
4842,CA_3,2011-12-18,3.0,6.4271426,FOODS_1_096
4843,CA_3,2011-12-25,8.0,6.47,FOODS_1_096
4844,CA_3,2012-01-01,12.0,6.47,FOODS_1_096
4845,CA_3,2012-01-08,8.0,6.47,FOODS_1_096
4846,CA_3,2012-01-15,6.0,6.47,FOODS_1_096
4847,CA_3,2012-01-22,7.0,6.47,FOODS_1_096
4848,CA_3,2012-01-29,9.0,6.47,FOODS_1_096
4849,CA_3,2012-02-05,7.0,6.47,FOODS_1_096
4850,CA_3,2012-02-12,6.0,6.47,FOODS_1_096
4851,CA_3,2012-02-19,11.0,6.47,FOODS_1_096
4852,CA_3,2012-02-26,9.0,6.47,FOODS_1_096
4853,CA_3,2012-03-04,5.0,6.47,FOODS_1_096
4854,CA_3,2012-03-11,5.0,6.47,FOODS_1_096
4855,CA_3,2012-03-18,3.0,6.47,FOODS_1_096
4856,CA_3,2012-03-25,6.0,6.47,FOODS_1_096
4857,CA_3,2012-04-01,12.0,6.47,FOODS_1_096
4858,CA_3,2012-04-08,5.0,6.47,FOODS_1_096
4859,CA_3,2012-04-15,8.0,6.47,FOODS_1_096
4860,CA_3,2012-04-22,7.0,6.47,FOODS_1_096
4861,CA_3,2012-04-29,9.0,6.47,FOODS_1_096
4862,CA_3,2012-05-06,14.0,6.47,FOODS_1_096
4863,CA_3,2012-05-13,11.0,6.47,FOODS_1_096
4864,CA_3,2012-05-20,11.0,6.47,FOODS_1_096
4865,CA_3,2012-05-27,12.0,6.47,FOODS_1_096
4866,CA_3,2012-06-03,5.0,6.47,FOODS_1_096
4867,CA_3,2012-06-10,13.0,6.47,FOODS_1_096
4868,CA_3,2012-06-17,10.0,6.5014286,FOODS_1_096
4869,CA_3,2012-06-24,10.0,6.58,FOODS_1_096
4870,CA_3,2012-07-01,11.0,6.58,FOODS_1_096
4871,CA_3,2012-07-08,4.0,6.58,FOODS_1_096
4872,CA_3,2012-07-15,7.0,6.58,FOODS_1_096
4873,CA_3,2012-07-22,9.0,6.58,FOODS_1_096
4874,CA_3,2012-07-29,6.0,6.58,FOODS_1_096
4875,CA_3,2012-08-05,7.0,6.58,FOODS_1_096
4876,CA_3,2012-08-12,6.0,6.3114285,FOODS_1_096
4877,CA_3,2012-08-19,8.0,5.64,FOODS_1_096
4878,CA_3,2012-08-26,19.0,5.64,FOODS_1_096
4879,CA_3,2012-09-02,13.0,5.64,FOODS_1_096
4880,CA_3,2012-09-09,13.0,5.64,FOODS_1_096
4881,CA_3,2012-09-16,12.0,5.64,FOODS_1_096
4882,CA_3,2012-09-23,13.0,5.64,FOODS_1_096
4883,CA_3,2012-09-30,19.0,5.64,FOODS_1_096
4884,CA_3,2012-10-07,5.0,5.64,FOODS_1_096
4885,CA_3,2012-10-14,15.0,5.64,FOODS_1_096
4886,CA_3,2012-10-21,6.0,5.64,FOODS_1_096
4887,CA_3,2012-10-28,9.0,5.64,FOODS_1_096
4888,CA_3,2012-11-04,8.0,5.64,FOODS_1_096
4889,CA_3,2012-11-11,7.0,5.64,FOODS_1_096
4890,CA_3,2012-11-18,2.0,5.64,FOODS_1_096
4891,CA_3,2012-11-25,11.0,5.64,FOODS_1_096
4892,CA_3,2012-12-02,7.0,5.64,FOODS_1_096
4893,CA_3,2012-12-09,9.0,5.64,FOODS_1_096
4894,CA_3,2012-12-16,7.0,5.64,FOODS_1_096
4895,CA_3,2012-12-23,8.0,5.64,FOODS_1_096
4896,CA_3,2012-12-30,7.0,5.64,FOODS_1_096
4897,CA_3,2013-01-06,6.0,5.64,FOODS_1_096
4898,CA_3,2013-01-13,16.0,5.64,FOODS_1_096
4899,CA_3,2013-01-20,6.0,5.64,FOODS_1_096
4900,CA_3,2013-01-27,12.0,5.64,FOODS_1_096
4901,CA_3,2013-02-03,10.0,5.64,FOODS_1_096
4902,CA_3,2013-02-10,7.0,5.64,FOODS_1_096
4903,CA_3,2013-02-17,7.0,5.64,FOODS_1_096
4904,CA_3,2013-02-24,9.0,5.64,FOODS_1_096
4905,CA_3,2013-03-03,17.0,5.64,FOODS_1_096
4906,CA_3,2013-03-10,13.0,5.64,FOODS_1_096
4907,CA_3,2013-03-17,11.0,5.64,FOODS_1_096
4908,CA_3,2013-03-24,15.0,5.64,FOODS_1_096
4909,CA_3,2013-03-31,11.0,5.64,FOODS_1_096
4910,CA_3,2013-04-07,10.0,5.64,FOODS_1_096
4911,CA_3,2013-04-14,9.0,5.64,FOODS_1_096
4912,CA_3,2013-04-21,6.0,5.64,FOODS_1_096
4913,CA_3,2013-04-28,11.0,5.64,FOODS_1_096
4914,CA_3,2013-05-05,13.0,5.64,FOODS_1_096
4915,CA_3,2013-05-12,15.0,5.64,FOODS_1_096
4916,CA_3,2013-05-19,7.0,5.64,FOODS_1_096
4917,CA_3,2013-05-26,22.0,5.64,FOODS_1_096
4918,CA_3,2013-06-02,7.0,5.64,FOODS_1_096
4919,CA_3,2013-06-09,13.0,5.64,FOODS_1_096
4920,CA_3,2013-06-16,15.0,5.64,FOODS_1_096
4921,CA_3,2013-06-23,13.0,5.64,FOODS_1_096
4922,CA_3,2013-06-30,14.0,5.64,FOODS_1_096
4923,CA_3,2013-07-07,5.0,5.805714,FOODS_1_096
4924,CA_3,2013-07-14,12.0,6.22,FOODS_1_096
4925,CA_3,2013-07-21,9.0,6.22,FOODS_1_096
4926,CA_3,2013-07-28,13.0,6.22,FOODS_1_096
4927,CA_3,2013-08-04,14.0,6.22,FOODS_1_096
4928,CA_3,2013-08-11,15.0,6.22,FOODS_1_096
4929,CA_3,2013-08-18,19.0,6.22,FOODS_1_096
4930,CA_3,2013-08-25,11.0,6.22,FOODS_1_096
4931,CA_3,2013-09-01,14.0,6.22,FOODS_1_096
4932,CA_3,2013-09-08,15.0,6.3399997,FOODS_1_096
4933,CA_3,2013-09-15,8.0,6.64,FOODS_1_096
4934,CA_3,2013-09-22,10.0,6.64,FOODS_1_096
4935,CA_3,2013-09-29,15.0,6.52,FOODS_1_096
4936,CA_3,2013-10-06,12.0,6.22,FOODS_1_096
4937,CA_3,2013-10-13,4.0,6.22,FOODS_1_096
4938,CA_3,2013-10-20,5.0,6.22,FOODS_1_096
4939,CA_3,2013-10-27,18.0,6.22,FOODS_1_096
4940,CA_3,2013-11-03,12.0,6.22,FOODS_1_096
4941,CA_3,2013-11-10,10.0,6.048571,FOODS_1_096
4942,CA_3,2013-11-17,9.0,5.62,FOODS_1_096
4943,CA_3,2013-11-24,2.0,5.62,FOODS_1_096
4944,CA_3,2013-12-01,17.0,5.62,FOODS_1_096
4945,CA_3,2013-12-08,6.0,5.64,FOODS_1_096
4946,CA_3,2013-12-15,3.0,5.69,FOODS_1_096
4947,CA_3,2013-12-22,7.0,5.69,FOODS_1_096
4948,CA_3,2013-12-29,20.0,5.69,FOODS_1_096
4949,CA_3,2014-01-05,9.0,5.69,FOODS_1_096
4950,CA_3,2014-01-12,11.0,5.69,FOODS_1_096
4951,CA_3,2014-01-19,8.0,5.69,FOODS_1_096
4952,CA_3,2014-01-26,11.0,5.69,FOODS_1_096
4953,CA_3,2014-02-02,16.0,5.69,FOODS_1_096
4954,CA_3,2014-02-09,12.0,5.69,FOODS_1_096
4955,CA_3,2014-02-16,7.0,5.69,FOODS_1_096
4956,CA_3,2014-02-23,14.0,5.69,FOODS_1_096
4957,CA_3,2014-03-02,7.0,5.69,FOODS_1_096
4958,CA_3,2014-03-09,12.0,5.69,FOODS_1_096
4959,CA_3,2014-03-16,17.0,5.69,FOODS_1_096
4960,CA_3,2014-03-23,11.0,5.69,FOODS_1_096
4961,CA_3,2014-03-30,17.0,5.69,FOODS_1_096
4962,CA_3,2014-04-06,29.0,5.69,FOODS_1_096
4963,CA_3,2014-04-13,15.0,5.69,FOODS_1_096
4964,CA_3,2014-04-20,10.0,5.69,FOODS_1_096
4965,CA_3,2014-04-27,25.0,5.69,FOODS_1_096
4966,CA_3,2014-05-04,14.0,5.69,FOODS_1_096
4967,CA_3,2014-05-11,10.0,5.69,FOODS_1_096
4968,CA_3,2014-05-18,16.0,5.69,FOODS_1_096
4969,CA_3,2014-05-25,18.0,5.69,FOODS_1_096
4970,CA_3,2014-06-01,1.0,5.71,FOODS_1_096
4971,CA_3,2014-06-08,9.0,5.76,FOODS_1_096
4972,CA_3,2014-06-15,11.0,5.76,FOODS_1_096
4973,CA_3,2014-06-22,18.0,5.76,FOODS_1_096
4974,CA_3,2014-06-29,16.0,5.76,FOODS_1_096
4975,CA_3,2014-07-06,10.0,5.76,FOODS_1_096
4976,CA_3,2014-07-13,5.0,5.76,FOODS_1_096
4977,CA_3,2014-07-20,8.0,5.76,FOODS_1_096
4978,CA_3,2014-07-27,11.0,5.76,FOODS_1_096
4979,CA_3,2014-08-03,10.0,5.76,FOODS_1_096
4980,CA_3,2014-08-10,13.0,5.76,FOODS_1_096
4981,CA_3,2014-08-17,16.0,5.76,FOODS_1_096
4982,CA_3,2014-08-24,12.0,5.76,FOODS_1_096
4983,CA_3,2014-08-31,13.0,5.6857142,FOODS_1_096
4984,CA_3,2014-09-07,20.0,5.5,FOODS_1_096
4985,CA_3,2014-09-14,19.0,5.5,FOODS_1_096
4986,CA_3,2014-09-21,12.0,5.5,FOODS_1_096
4987,CA_3,2014-09-28,19.0,5.5,FOODS_1_096
4988,CA_3,2014-10-05,11.0,5.5,FOODS_1_096
4989,CA_3,2014-10-12,8.0,5.5,FOODS_1_096
4990,CA_3,2014-10-19,13.0,5.5,FOODS_1_096
4991,CA_3,2014-10-26,14.0,5.5,FOODS_1_096
4992,CA_3,2014-11-02,15.0,5.5,FOODS_1_096
4993,CA_3,2014-11-09,14.0,5.5,FOODS_1_096
4994,CA_3,2014-11-16,23.0,5.5,FOODS_1_096
4995,CA_3,2014-11-23,20.0,5.5,FOODS_1_096
4996,CA_3,2014-11-30,7.0,5.5971427,FOODS_1_096
4997,CA_3,2014-12-07,16.0,5.84,FOODS_1_096
4998,CA_3,2014-12-14,9.0,5.84,FOODS_1_096
4999,CA_3,2014-12-21,19.0,5.84,FOODS_1_096
5000,CA_3,2014-12-28,12.0,5.84,FOODS_1_096
5001,CA_3,2015-01-04,4.0,5.765714,FOODS_1_096
5002,CA_3,2015-01-11,14.0,5.58,FOODS_1_096
5003,CA_3,2015-01-18,7.0,5.58,FOODS_1_096
5004,CA_3,2015-01-25,8.0,5.58,FOODS_1_096
5005,CA_3,2015-02-01,8.0,5.58,FOODS_1_096
5006,CA_3,2015-02-08,15.0,5.58,FOODS_1_096
5007,CA_3,2015-02-15,15.0,5.58,FOODS_1_096
5008,CA_3,2015-02-22,7.0,5.58,FOODS_1_096
5009,CA_3,2015-03-01,12.0,5.58,FOODS_1_096
5010,CA_3,2015-03-08,13.0,5.58,FOODS_1_096
5011,CA_3,2015-03-15,6.0,5.58,FOODS_1_096
5012,CA_3,2015-03-22,13.0,5.58,FOODS_1_096
5013,CA_3,2015-03-29,7.0,5.58,FOODS_1_096
5014,CA_4,2011-01-30,0.0,6.22,FOODS_1_096
5015,CA_4,2011-02-06,5.0,6.22,FOODS_1_096
5016,CA_4,2011-02-13,7.0,6.22,FOODS_1_096
5017,CA_4,2011-02-20,4.0,6.22,FOODS_1_096
5018,CA_4,2011-02-27,5.0,6.22,FOODS_1_096
5019,CA_4,2011-03-06,8.0,6.22,FOODS_1_096
5020,CA_4,2011-03-13,3.0,6.22,FOODS_1_096
5021,CA_4,2011-03-20,8.0,6.22,FOODS_1_096
5022,CA_4,2011-03-27,5.0,6.22,FOODS_1_096
5023,CA_4,2011-04-03,6.0,6.22,FOODS_1_096
5024,CA_4,2011-04-10,4.0,6.22,FOODS_1_096
5025,CA_4,2011-04-17,8.0,6.22,FOODS_1_096
5026,CA_4,2011-04-24,6.0,6.22,FOODS_1_096
5027,CA_4,2011-05-01,2.0,6.22,FOODS_1_096
5028,CA_4,2011-05-08,4.0,6.22,FOODS_1_096
5029,CA_4,2011-05-15,10.0,6.22,FOODS_1_096
5030,CA_4,2011-05-22,7.0,6.22,FOODS_1_096
5031,CA_4,2011-05-29,5.0,6.22,FOODS_1_096
5032,CA_4,2011-06-05,8.0,6.22,FOODS_1_096
5033,CA_4,2011-06-12,5.0,6.22,FOODS_1_096
5034,CA_4,2011-06-19,4.0,6.22,FOODS_1_096
5035,CA_4,2011-06-26,5.0,6.22,FOODS_1_096
5036,CA_4,2011-07-03,4.0,6.22,FOODS_1_096
5037,CA_4,2011-07-10,5.0,6.2742853,FOODS_1_096
5038,CA_4,2011-07-17,4.0,6.41,FOODS_1_096
5039,CA_4,2011-07-24,3.0,6.41,FOODS_1_096
5040,CA_4,2011-07-31,5.0,6.41,FOODS_1_096
5041,CA_4,2011-08-07,10.0,6.41,FOODS_1_096
5042,CA_4,2011-08-14,0.0,6.41,FOODS_1_096
5043,CA_4,2011-08-21,3.0,6.41,FOODS_1_096
5044,CA_4,2011-08-28,4.0,6.41,FOODS_1_096
5045,CA_4,2011-09-04,3.0,6.41,FOODS_1_096
5046,CA_4,2011-09-11,2.0,6.41,FOODS_1_096
5047,CA_4,2011-09-18,6.0,6.41,FOODS_1_096
5048,CA_4,2011-09-25,1.0,6.41,FOODS_1_096
5049,CA_4,2011-10-02,0.0,6.41,FOODS_1_096
5050,CA_4,2011-10-09,5.0,6.41,FOODS_1_096
5051,CA_4,2011-10-16,1.0,6.41,FOODS_1_096
5052,CA_4,2011-10-23,6.0,6.41,FOODS_1_096
5053,CA_4,2011-10-30,5.0,6.41,FOODS_1_096
5054,CA_4,2011-11-06,2.0,6.41,FOODS_1_096
5055,CA_4,2011-11-13,1.0,6.41,FOODS_1_096
5056,CA_4,2011-11-20,5.0,6.41,FOODS_1_096
5057,CA_4,2011-11-27,4.0,6.41,FOODS_1_096
5058,CA_4,2011-12-04,0.0,6.41,FOODS_1_096
5059,CA_4,2011-12-11,3.0,6.4271426,FOODS_1_096
5060,CA_4,2011-12-18,1.0,6.47,FOODS_1_096
5061,CA_4,2011-12-25,2.0,6.47,FOODS_1_096
5062,CA_4,2012-01-01,1.0,6.47,FOODS_1_096
5063,CA_4,2012-01-08,3.0,6.47,FOODS_1_096
5064,CA_4,2012-01-15,1.0,6.47,FOODS_1_096
5065,CA_4,2012-01-22,1.0,6.47,FOODS_1_096
5066,CA_4,2012-01-29,1.0,6.47,FOODS_1_096
5067,CA_4,2012-02-05,3.0,6.47,FOODS_1_096
5068,CA_4,2012-02-12,3.0,6.47,FOODS_1_096
5069,CA_4,2012-02-19,6.0,6.47,FOODS_1_096
5070,CA_4,2012-02-26,2.0,6.47,FOODS_1_096
5071,CA_4,2012-03-04,2.0,6.47,FOODS_1_096
5072,CA_4,2012-03-11,6.0,6.47,FOODS_1_096
5073,CA_4,2012-03-18,4.0,6.47,FOODS_1_096
5074,CA_4,2012-03-25,2.0,6.47,FOODS_1_096
5075,CA_4,2012-04-01,3.0,6.47,FOODS_1_096
5076,CA_4,2012-04-08,5.0,6.47,FOODS_1_096
5077,CA_4,2012-04-15,9.0,6.47,FOODS_1_096
5078,CA_4,2012-04-22,1.0,6.47,FOODS_1_096
5079,CA_4,2012-04-29,6.0,6.47,FOODS_1_096
5080,CA_4,2012-05-06,3.0,6.47,FOODS_1_096
5081,CA_4,2012-05-13,2.0,6.47,FOODS_1_096
5082,CA_4,2012-05-20,1.0,6.47,FOODS_1_096
5083,CA_4,2012-05-27,1.0,6.47,FOODS_1_096
5084,CA_4,2012-06-03,1.0,6.47,FOODS_1_096
5085,CA_4,2012-06-10,3.0,6.47,FOODS_1_096
5086,CA_4,2012-06-17,1.0,6.5014286,FOODS_1_096
